genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0,Sam Tinnesz,Play With Fire (feat. Yacht Money),5sah9eLuxZlWxKTTCOk8GN,69,0.0162,0.573,180691,0.539,1.16E-05,D,0.105,-6.091,Minor,0.0322,75.012,4-Apr,0.39
0,Louis The Child,Slow Down Love (feat. Chelsea Cutler),0z95CqBxQnSQhNnoWTZJKL,66,0.559,0.618,157891,0.59,3.42E-05,B,0.208,-7.751,Minor,0.359,127.275,4-Apr,0.285
0,Halsey,Colors,1TnUURhehaoMWKAqQtirm6,72,0.0534,0.512,249500,0.812,0,C#,0.092,-4.809,Major,0.0617,100.02,4-Apr,0.521
0,gianni & kyle,5 shots,303CrEPtIMzTxCOfdZBEzL,68,0.135,0.919,181710,0.45,0,C#,0.0577,-5.737,Major,0.0688,91.976,4-Apr,0.448
0,MGMT,Time to Pretend,4iG2gAwKXsOcijVaVXzRPW,72,8.74E-05,0.438,261000,0.94,0.0777,D,0.3,-3.249,Major,0.0452,100.99,4-Mar,0.421
0,BANNERS,Someone To You,14BH4qO7pgCmIe6mgLKOK3,68,0.00545,0.517,219800,0.922,0,D,0.223,-3.652,Major,0.0432,74.931,4-Apr,0.667
0,Rainbow Kitten Surprise,Cocaine Jesus,0ZAbupc7jAQpG9IxojQ3s3,66,0.16,0.822,229667,0.362,0,D,0.313,-7.462,Major,0.0411,119.903,4-Apr,0.159
0,for KING & COUNTRY,God Only Knows,4ElNxglBjcrASiGn58t9Jm,71,0.395,0.597,229760,0.417,8.35E-06,D,0.128,-7.952,Major,0.0502,143.839,4-Apr,0.263
0,Saint Motel,My Type,2Iq6HhIquO7JKr0KfTNLzU,66,0.0641,0.596,206394,0.897,5.24E-05,A#,0.0628,-2.94,Major,0.0462,118,4-Apr,0.578
0,José González,Heartbeats,5YqpHuXpFjDVZ7tY1ClFll,65,0.977,0.589,161680,0.177,0.714,D#,0.0958,-14.891,Major,0.0325,88.409,4-Apr,0.311
0,Rex Orange County,A Song About Being Sad,6Jl3ZOX6MUOlyoUc721bsX,69,0.891,0.568,136000,0.263,0,F,0.183,-13.51,Major,0.101,111.86,4-Apr,0.244
0,Mac DeMarco,Still Beating,2N4idqj9TT3HnH2OFT9j0v,67,0.581,0.709,181587,0.496,0.195,C#,0.151,-10.528,Minor,0.0417,78.477,4-Apr,0.469
0,Neon Trees,Everybody Talks,3528IXKpbb7OMjdjWYlbfD,69,0.00584,0.478,177280,0.915,0,G#,0.386,-3.858,Major,0.0652,154.955,4-Apr,0.703
0,Gus Dapperton,I'm Just Snacking,6413UUgINHbZsCJeJBFlmT,66,0.135,0.615,198117,0.475,4.10E-06,G#,0.235,-7.351,Minor,0.029,127.982,4-Apr,0.378
0,Harrison Storm,Sense of Home,68wibJU4yMiqNX79IaLAsN,69,0.892,0.565,265840,0.207,1.80E-06,D#,0.102,-10.926,Major,0.032,140.068,4-Apr,0.0904
0,The Marías,Only in My Dreams,190IqlryWu91WBKeDgZqZz,66,0.405,0.519,170893,0.498,0.0965,A#,0.0999,-11.604,Major,0.0295,143.931,4-Apr,0.275
0,boy pablo,"Dance, Baby!",5EV4bGHxVN0kHpcAFvgnTt,67,0.0367,0.602,198000,0.601,0.00459,A,0.312,-8.521,Major,0.0411,122.013,4-Apr,0.858
0,Chelsea Cutler,The Reason,5L40lPxGOtkpCYfaakKJbq,70,0.0996,0.404,184693,0.598,3.29E-05,D,0.303,-8.513,Major,0.167,89.949,4-Apr,0.348
0,Quinn XCII,Autopilot,5yU3w1RzMZpSWytWAU9iyN,66,0.194,0.811,181520,0.621,0,A,0.128,-6.957,Major,0.0916,94.992,4-Apr,0.899
0,HUNNY,Vowels (and the Importance of Being Me),2yfu1w0yFYHAHnr4p5JS7V,66,0.00154,0.484,184436,0.875,9.64E-05,E,0.169,-5.237,Major,0.0541,150.021,4-Apr,0.724
0,Bad Suns,Daft Pretty Boys,41d2Q6DHcM20OdzynkRtvf,64,0.0623,0.662,187013,0.837,0,G#,0.0931,-5.015,Major,0.0582,136.998,4-Apr,0.613
0,Rainbow Kitten Surprise,Devil Like Me,0HsGh7cboYz6cVMIyFrQ8j,67,0.758,0.679,188280,0.63,7.06E-05,D,0.111,-6.83,Major,0.158,123.082,4-Apr,0.558
0,Passion Pit,Sleepyhead,4prEPl61C8qZpeo3IkYSMl,66,0.0892,0.568,174760,0.719,1.84E-06,G#,0.233,-5.406,Major,0.0354,106.036,4-Apr,0.539
0,Grizzly Bear,Two Weeks,0iTpQYzJnYgh7kIxyq8A2O,70,0.289,0.537,243160,0.712,0.00568,F,0.08,-5.597,Major,0.0286,159.871,4-Apr,0.704
0,Angus & Julia Stone,Stay With Me - Live From Spotify Berlin,2GiYPEgOA7hb7sqsEWX8df,72,0.848,0.615,174360,0.0987,0.0258,C,0.708,-22.378,Major,0.0424,75.898,4-Apr,0.164
0,Flume,Say It (feat. Tove Lo),5aOpzm8W8zysk4asB9hxJw,67,0.0668,0.598,262521,0.532,3.22E-06,D#,0.0617,-6.833,Minor,0.0295,74.963,4-Apr,0.261
0,Summer Salt,Candy Wrappers,3iFYY09Z5yoNy1QnJBt4AR,65,0.696,0.692,194418,0.546,0.415,F,0.302,-7.33,Major,0.0262,95.042,4-Apr,0.483
0,khai dreams,Lost in You,2itR8VHeTVKInnMPec8mj8,68,0.334,0.771,101000,0.607,0,F,0.122,-12.02,Minor,0.113,90.035,4-Apr,0.79
0,Sabrina Claudio,Belong to You (feat. 6LACK),2I88NEWpKrAPZuapXNV5G6,70,0.274,0.605,185617,0.553,0.0152,A#,0.184,-10.845,Minor,0.101,152.076,4-Apr,0.62
0,Bad Suns,Cardiac Arrest,6zQyu8L8yUuJkl6LbQ6iKU,63,0.0521,0.616,182518,0.88,0.000717,C#,0.0539,-3.59,Major,0.042,94.011,4-Apr,0.751
0,Elohim,Sleepy Eyes,07CQ0ux2CwbaVN05sfG1zN,68,0.051,0.608,202887,0.736,0,F#,0.215,-6.7,Major,0.165,97.038,4-Apr,0.489
0,Whethan,Good Nights (feat. Mascolo),08Kj0lvbsqAxzeUOBYZRL6,67,0.443,0.849,165618,0.483,0.000141,F#,0.0786,-7.114,Minor,0.291,101.015,4-Apr,0.282
0,The xx,Intro,0DAsxISzun85PbsqAfIzeC,66,0.459,0.617,127920,0.778,0.925,A,0.128,-8.871,Minor,0.027,100.363,4-Apr,0.152
0,Peter Manos,You Don't Know Me,19czqg2sES22uiWenXX9dk,69,0.6,0.742,172307,0.362,2.47E-05,C#,0.212,-11.661,Major,0.196,123.986,4-Apr,0.331
0,The Japanese House,Saw You In A Dream,0U3u0HdRQjD8mAMYBak4Ok,62,0.0729,0.605,208280,0.446,0,E,0.149,-8.244,Major,0.028,94.044,4-Apr,0.685
0,Peter Bjorn and John,Young Folks,6M6UoxIPn4NOWW0x7JPRfv,65,0.0172,0.701,279027,0.815,0.000627,C,0.0969,-5.995,Major,0.038,138.142,4-Apr,0.67
0,Quinn XCII,Panama,4RtexJZ1OyRkDNlqVUt8Zt,67,0.57,0.73,247293,0.494,0,A#,0.158,-6.402,Major,0.0565,86.732,4-Apr,0.561
0,Lost Kings,Anti-Everything,5d1fRO6RYAtbPPgbpSHnlA,70,0.28,0.734,183853,0.663,0,C,0.12,-7.292,Major,0.185,101.943,4-Apr,0.256
0,Teyana Taylor,Gonna Love Me,3nXrCAE44KlevAkQB2XWcN,74,0.402,0.514,166998,0.506,2.56E-05,A#,0.191,-7.095,Minor,0.28,88.044,4-Apr,0.312
0,MKTO,How Can I Forget,0ibG3XCJ32Qq9maUY4AViR,75,0.69,0.796,177141,0.53,0,G#,0.0646,-5.967,Major,0.0558,105.031,4-Apr,0.754
0,Alvvays,Dreams Tonite,0DRvClQbN9znQ295sx76VC,65,0.0108,0.511,196027,0.622,4.51E-06,D,0.127,-5.727,Major,0.0242,99.934,4-Apr,0.425
0,Tyler Childers,Nose On The Grindstone,4a2uqVlpRChHj32EjJLu7G,64,0.761,0.488,204000,0.281,0,A#,0.13,-11.043,Major,0.0555,150.028,4-Mar,0.402
0,The Postal Service,Such Great Heights - Remastered,27LyQFdQbui4TnRs05cZ8C,66,0.0439,0.651,266507,0.816,0.186,F,0.065,-7.149,Major,0.0507,174.978,4-Apr,0.201
0,Fleet Foxes,"If You Need To, Keep Time On Me",7d0XkI4iJ32nxeFAHFXbLQ,69,0.647,0.521,210507,0.22,0.00814,A,0.179,-10.202,Major,0.0314,104.03,4-Apr,0.135
0,Colter Wall,Sleeping on the Blacktop,3Ozx6IrGdoQyAworJzvBDE,65,0.822,0.567,192480,0.311,0.23,D,0.11,-14.464,Minor,0.0455,83.11,4-Apr,0.478
0,Lord Huron,Ends of the Earth,4yyg2J2uXOjCtCyT64984C,67,0.267,0.55,284147,0.579,0.0289,E,0.358,-8.622,Major,0.0297,120.991,4-Apr,0.432
0,FLETCHER,I Believe You,4GUXTRTjQ4voLzwLw9qbPx,67,0.219,0.46,192993,0.498,0.00329,F,0.099,-6.312,Major,0.0282,76.902,4-Apr,0.154
0,Vance Joy,Fire and the Flood,6liNJDyWJjyHAgDnAX95bw,68,0.0242,0.596,249382,0.827,0,F,0.0958,-4.402,Major,0.0372,115.034,4-Apr,0.329
0,girl in red,we fell in love in october,1BYZxKSf0aTxp8ZFoeyM3d,67,0.113,0.566,184154,0.366,0.181,G,0.155,-12.808,Major,0.028,129.959,4-Apr,0.237
0,Saint Motel,Cold Cold Man,6RKGBcDtgzXx21zUjpeu6F,65,0.00652,0.613,230773,0.661,0,A,0.0976,-4.984,Major,0.0263,110.978,4-Apr,0.509
0,Tom Walker,Leave a Light On,6lOWoTqVnAWXchddtTH31W,81,0.0153,0.586,185863,0.624,1.78E-06,F,0.133,-5.946,Major,0.113,68.976,4-Apr,0.267
0,Phoebe Ryan,Middle Finger,3o8bovLXjsxsFBTXajm1VA,69,0.141,0.704,241893,0.664,0,A,0.107,-3.209,Minor,0.0468,99.963,4-Apr,0.533
0,Neon Trees,Animal,1fBl642IhJOE5U319Gy2Go,66,0.000392,0.486,212293,0.831,0,F,0.363,-5.5,Major,0.0506,148.026,4-Apr,0.8
0,Mitski,Nobody,6bTn1ovliI0OkjUNkiMBJq,67,0.0764,0.398,193429,0.716,0,C,0.0848,-5.254,Major,0.0392,117.295,4-Apr,0.494
0,Mac DeMarco,Salad Days,4keAoywVf4jxRvXU7ON0hV,67,0.0876,0.43,145893,0.771,0.0239,F,0.121,-7.176,Major,0.0375,201.001,4-Apr,0.772
0,Aquilo,Sorry,6MXJdqTuSDXkG21JHWiGko,67,0.682,0.452,255205,0.298,0,D,0.128,-11.292,Major,0.0444,77.491,4-May,0.158
0,Doja Cat,Tia Tamera (feat. Rico Nasty),6mbWdNBDGL4joR1EHRUZg1,68,0.017,0.814,212813,0.675,0,C,0.182,-4.594,Major,0.0931,119.867,4-Apr,0.407
0,G-Eazy,Drop,61TklWcG8PbT5hvUTzwLaY,69,0.0066,0.858,210545,0.65,2.07E-06,G#,0.121,-4.919,Major,0.241,147.031,4-Apr,0.653
0,James TW,Say Love,6r3JPmyGO3Gbpyx1FD5txL,78,0.118,0.752,219440,0.449,1.29E-06,C#,0.354,-7.541,Major,0.0594,84.029,4-Apr,0.549
0,Of Monsters and Men,Little Talks,3a2tuvXCHbW5nuUckuHkKT,66,0.0215,0.46,266600,0.786,0,C#,0.133,-5.238,Major,0.038,103.192,4-Apr,0.408
0,Peach Pit,Peach Pit,0ZK8TGOsngrstVPsnrHbK1,66,0.00322,0.515,287080,0.804,0.00229,F#,0.149,-5.345,Minor,0.0398,123.969,4-Apr,0.298
0,Noah Kahan,Hurt Somebody,7apizLyhMRutg3ccXvr2qv,67,0.338,0.633,168640,0.559,0,F#,0.262,-5.135,Major,0.313,114.983,4-Apr,0.473
0,James Blake,Barefoot In The Park (feat. ROSALÍA),3onYsieuDICdVt5ULZSExF,71,0.832,0.558,211200,0.632,0.105,A,0.198,-8.339,Minor,0.284,161.764,4-Apr,0.519
0,Cash Cash,Finest Hour (feat. Abir),0p0ljM6RxgpGt7wthGqBZa,73,0.0789,0.656,215781,0.729,0,F,0.133,-4.223,Minor,0.0765,95.974,4-Apr,0.438
0,The Killers,All These Things That I've Done,0kYUrLVQOfx21xuXu7OGrT,66,0.00192,0.558,301573,0.74,8.97E-06,F#,0.129,-6.22,Major,0.0448,118.293,4-Apr,0.217
0,Carlie Hanson,Only One,3HMzCcVRL5fHNF0Uv73LFV,69,0.257,0.497,190732,0.486,0,G#,0.0908,-5.89,Major,0.241,93.955,4-Mar,0.668
0,Quinn XCII,FFYL,5WMr0rpgYeYXNSXar5IAvi,64,0.226,0.722,226500,0.762,7.10E-06,F,0.117,-4.76,Minor,0.053,120.038,4-Apr,0.591
0,Olivia O'Brien,Complicated,0jllH0usRFD4LJkJnGK9Lf,75,0.694,0.657,189000,0.355,0.000427,G,0.123,-12.044,Major,0.0714,74.99,4-Apr,0.0808
0,Sir Sly,High,17aDyX39gb1iV1ZWvD1ffE,66,0.00535,0.749,231897,0.733,0.00303,D,0.0668,-5.606,Major,0.0375,122.977,4-Apr,0.722
0,Quinn XCII,Full Circle,2uHSDyFByIUeTUAxZCTRp0,66,0.202,0.751,217836,0.547,0,C#,0.102,-7.898,Major,0.138,78.007,4-Apr,0.481
0,James Blake,I'll Come Too,6EvUAsfncetT0RcWshHCbl,68,0.757,0.661,222400,0.472,0.00275,G,0.192,-7.889,Major,0.164,73.986,4-Apr,0.206
0,Halsey,Alone (Feat. Big Sean & Stefflon Don),3tbNT2X5tfMIVeUflYbZUZ,69,0.0164,0.445,207458,0.662,0,D,0.219,-4.802,Minor,0.181,200.04,4-Apr,0.479
0,Father John Misty,Real Love Baby,6YDf6QV7QfCEo8O2dbWalK,66,0.0955,0.417,189293,0.687,0.0278,G,0.0989,-6.484,Major,0.0372,204.11,4-Apr,0.627
0,flor,back again,1J5rHMEvQFpM07iLULi48A,65,0.118,0.636,201398,0.597,0.00283,G#,0.124,-6.884,Minor,0.0279,84.979,4-Apr,0.639
0,BØRNS,"10,000 Emerald Pools",2pA4ip3VIEVcIa3qE02oAX,66,0.00694,0.568,174693,0.578,0.000353,F#,0.099,-5.589,Major,0.0404,139.951,4-Apr,0.555
0,Louis The Child,It's Strange (feat. K.Flay),2Th9BGKvfZG8bKQSACitwG,65,0.371,0.837,245581,0.492,0.0401,C,0.102,-7.792,Major,0.354,85.951,4-Apr,0.417
0,Hayley Kiyoko,What I Need (feat. Kehlani),5nFyaoBWwwMJ9fv33tZ2MB,71,0.0537,0.633,219520,0.793,0,A#,0.16,-4.126,Major,0.055,103.97,4-Apr,0.414
0,Halsey,Control,3SKzTIl9mW0DadTys9SFo3,70,0.399,0.549,214762,0.675,0,E,0.181,-5.637,Minor,0.0332,119.898,4-Apr,0.206
0,Tyler Childers,Whitehouse Road,0fbR95FEaJUxiQYaqZZukv,63,0.114,0.607,280787,0.739,0.000234,C,0.192,-5.503,Major,0.0274,84.467,4-Apr,0.875
0,The Strokes,Last Nite,3SUusuA9jH1v6PVwtYMbdv,70,0.0223,0.624,193373,0.899,0.000155,C,0.0975,-5.71,Major,0.0295,104.055,4-Apr,0.797
0,Tatiana Manaois,Helplessly,1pvGWSvIXr8PTk8nC4SnXK,69,0.925,0.51,185480,0.185,0,B,0.122,-13.651,Major,0.0644,79.092,4-Apr,0.418
0,G-Eazy,Let's Get Lost,5DSr1NMci58MEgS20vivSL,67,0.103,0.671,240680,0.672,3.98E-05,E,0.074,-9.188,Minor,0.12,117.96,4-Apr,0.186
0,EDEN,sex,26ZX2JrAb8AFbr8FFfAsO7,67,0.162,0.413,218808,0.521,0,A,0.323,-4.469,Major,0.0466,103.391,4-Apr,0.532
0,dvsn,Think About Me,4LkLfPYc3yjOta7Gk8FDRB,68,0.0607,0.547,246240,0.294,0.786,G,0.0933,-10.202,Major,0.0482,105.027,4-Apr,0.11
0,Jack Stauber,Oh Klahoma,6SZwj6cjc8JQbkrr8cbIUn,64,0.43,0.697,185224,0.401,0.0109,G,0.316,-10.216,Major,0.0543,108.996,4-Apr,0.478
0,Quinn XCII,Werewolf (feat. Yoshi Flower),5foPGlyY3O4uSrFGhfUKGW,65,0.0403,0.694,191893,0.557,0,G#,0.0832,-6.686,Major,0.396,161.887,4-Apr,0.684
0,Charlotte Lawrence,Just The Same,6UYMm9Jx9a05o0FDUBzNgr,68,0.38,0.736,211304,0.593,0,G,0.204,-4.677,Major,0.04,92.068,4-Apr,0.607
0,Olivia O'Brien,Fuck Feelings,3HzcPKuTJyMmkWDgzswarl,70,0.251,0.817,180693,0.36,0,G#,0.195,-6.45,Minor,0.0433,105.017,4-Apr,0.514
0,Caesars,Jerk It Out,6sbp4i2FtlsQSVMepZPG9c,62,0.0171,0.58,195667,0.981,1.07E-05,G#,0.386,-2.603,Minor,0.06,134.007,4-Apr,0.861
0,DREAMERS,SCREWS,1GBCRzguynFjvk7r7cyunV,66,0.000332,0.519,200147,0.86,2.24E-06,G#,0.069,-3.846,Major,0.0338,95.01,4-Apr,0.543
0,Noah Kahan,False Confidence,6KuU2rnFYUyYzGOwcCZDT7,73,0.199,0.417,222533,0.673,0,F#,0.128,-7.719,Major,0.0497,108.994,4-Apr,0.314
0,Mallrat,Nobody's Home,41quh2FVZsAoj1LqqLEpTj,66,0.663,0.623,216803,0.643,0.000101,B,0.103,-5.478,Major,0.046,111.01,4-Apr,0.535
0,Vance Joy,Like Gold,6Od2OWvoT4embWAgIGeFRd,68,0.224,0.477,224400,0.712,8.36E-06,G,0.118,-6.759,Major,0.0653,109.965,4-Apr,0.407
0,Rainbow Kitten Surprise,It's Called: Freefall,474uVhyGgK5MtY9gMcDgGl,65,0.632,0.744,152293,0.516,0,D,0.605,-6.365,Major,0.0513,97.944,4-Apr,0.281
0,bülow,Two Punks In Love,4dIPtEnmudhZPD8MsAtzSK,71,0.881,0.498,195347,0.418,0,C,0.113,-6.294,Major,0.0539,190.078,4-Apr,0.796
0,Sonder,Too Fast,42QRyJd5x6e2TFR1S41g2p,68,0.316,0.395,308006,0.33,1.89E-05,E,0.268,-10.924,Minor,0.0408,98.813,4-Mar,0.102
0,khai dreams,Through and Through,5lH3H5LMsBnWfec33fui3w,67,0.383,0.852,113684,0.424,0,F#,0.0843,-9.308,Major,0.0463,94.934,4-Apr,0.591
0,bülow,Not A Love Song,45iMwUi9OBJlEIsTJ4AStR,67,0.138,0.74,192293,0.533,4.99E-05,G,0.127,-10.294,Major,0.0824,92.005,4-Apr,0.313
0,Omar LinX,Keep It Mello (feat. Omar LinX),0Q3SC6kEhxYagDP3bFe5K9,72,0.00134,0.686,243380,0.888,0.000689,C#,0.0736,-3.348,Major,0.0857,142.015,4-Apr,0.108
0,Blind Pilot,3 Rounds and a Sound,6AYFKOPbmd12rUP5DalRwB,68,0.843,0.381,266960,0.288,0.00226,C#,0.12,-12.323,Major,0.0337,59.343,4-Apr,0.198
0,Halsey,Castle,16w8ZGVSjI4TlTLV8VimBY,70,0.25,0.626,277623,0.571,0,G,0.0946,-7.461,Minor,0.0327,129.959,4-Apr,0.164
0,Catfish and the Bottlemen,Longshot,1Yi8XPnCPoimWwqxwm3uz9,77,0.00381,0.481,232960,0.765,0.000737,G,0.119,-4.025,Major,0.0388,102.829,4-Apr,0.465
0,Sasha Sloan,The Only,2olyfHW5Sn7LnIQlxjTZdU,62,0.743,0.684,213959,0.259,0,E,0.137,-11.004,Minor,0.0493,138.008,4-Apr,0.0517
0,Hollow Coves,Coastline,2KCqAdd2ad0hpJc5ySoTE8,71,0.63,0.67,233973,0.496,0.00316,D,0.0584,-11.23,Major,0.0277,100.168,4-Apr,0.427
0,Alextbh,Stoop So Low,6QMoHcXX5f6zP9LCAh8mNk,65,0.669,0.46,197938,0.398,0,E,0.109,-9.074,Minor,0.0421,95.852,4-Apr,0.335
0,Halsey,Walls Could Talk,5ln5yQdUywVbf8HhFsOcd6,69,0.128,0.626,101790,0.423,0,C#,0.18,-6.035,Major,0.0513,95.162,4-Apr,0.571
0,Sheppard,Geronimo,19cL3SOKpwnwoKkII7U3Wh,63,0.477,0.712,218228,0.763,0.00118,G,0.114,-6.254,Major,0.0867,142.031,4-Apr,0.503
0,AJ Mitchell,Used to Be,7FjKU2mfpEpvKIbx8naZRk,73,0.723,0.471,174793,0.474,0,F,0.0964,-6.355,Major,0.0382,120.656,4-Apr,0.262
0,Mahalia,I Wish I Missed My Ex,4jwP0pxx7su04FYc6J12EQ,70,0.319,0.68,205263,0.62,1.14E-06,C,0.158,-5.117,Major,0.0607,95.078,4-Apr,0.537
0,Fleet Foxes,White Winter Hymnal,3QVtICc8ViNOy4I5K14d8Z,64,0.437,0.629,147027,0.534,3.33E-06,F#,0.328,-9.054,Minor,0.0267,124.964,4-Apr,0.649
0,Dermot Kennedy,For Island Fires and Family,6Rk9OCPLRprxsMmYgnU1UF,69,0.893,0.474,285645,0.217,5.46E-05,A#,0.104,-13.271,Major,0.0891,102.274,4-Apr,0.237
0,Gregory Alan Isakov,Chemicals,2wDuq7nBkGJjO4ykq3aJ4D,71,0.885,0.608,199907,0.238,0.125,C,0.111,-13.604,Major,0.0434,78.013,4-Apr,0.27
0,Vampire Weekend,Big Blue,2mDwfVXAn2JRn8TGMIKImh,62,0.818,0.691,108573,0.306,0.00798,G,0.0992,-9.65,Major,0.0631,149.965,4-May,0.413
0,No Vacation,Yam Yam,1j56M8iOGH48yuKqj64qGK,65,0.319,0.445,216038,0.591,0.766,G,0.107,-9.004,Minor,0.0316,137.864,4-Apr,0.0774
0,Grizfolk,Bob Marley,43a41kwTMZClWCLTONiaqm,67,0.0151,0.562,216067,0.695,0.119,F#,0.122,-4.662,Major,0.0332,118.174,4-Apr,0.446
0,Young the Giant,Silvertongue,0yTJtxZJ5VLfBEHhiNUNeY,66,0.00975,0.673,197427,0.789,0,C,0.752,-4.288,Major,0.0408,100.043,4-Apr,0.841
0,G-Eazy,Calm Down,7xq3uN2toVZ8IbNzfTucyJ,69,0.000175,0.537,127427,0.624,2.20E-06,B,0.116,-8.794,Major,0.325,102.315,4-Apr,0.409
0,The Paper Kites,Arms,48HT7Zzd3We4ZjG82lsbdK,68,0.932,0.41,203560,0.141,0.0898,D,0.118,-18.564,Major,0.0337,149.888,4-Apr,0.24
0,Angus & Julia Stone,Chateau,62oCnK99vT8HOgwPsvXuiM,63,0.658,0.661,273533,0.585,0.876,F,0.102,-11.255,Major,0.0367,129.98,4-Apr,0.606
0,Ivy Adara,Rebels,36qh3jgsWjKLDBTeBb3lWW,73,0.108,0.68,176272,0.629,0,F#,0.0829,-5.673,Major,0.0458,103.883,4-Apr,0.138
0,Justine Skye,Know Myself,0d8anwJJGti8jE79Y4tXUD,72,0.474,0.776,167493,0.5,0.000931,F,0.169,-7.451,Minor,0.0579,100.055,4-Apr,0.544
0,VÉRITÉ,Somebody Else,34i4yxPrHWquuR4kjiivFO,67,0.201,0.674,233077,0.593,0.000529,B,0.209,-6.47,Minor,0.0582,116.995,4-Apr,0.464
0,Vance Joy,Lay It On Me,7oekneJCJO74ycdLzdk16v,67,0.101,0.733,215493,0.663,6.98E-06,F,0.0694,-5.766,Major,0.0322,127.974,4-Apr,0.53
0,Local Natives,Coins,53I7CviVHhNYEKth717RLG,62,0.0578,0.566,237693,0.576,0,F,0.0523,-4.859,Major,0.0365,138.045,4-Apr,0.607
0,Coast Modern,Guru,7ygO2E3yfwZVYbzaPdGzed,64,0.232,0.76,204467,0.701,0.00295,D#,0.07,-6.393,Major,0.042,140.023,4-Apr,0.81
0,Rex Orange County,Apricot Princess,28GbaBYFpYi1J61fXnGSfd,67,0.244,0.399,238480,0.468,0.000168,D,0.103,-8.646,Major,0.0336,111.884,4-Apr,0.249
0,Rhys Lewis,No Right To Love You - Acoustic,5UqivtkoiPTXrJu6GIt1mh,75,0.866,0.531,229557,0.269,0,C#,0.116,-10.6,Major,0.0406,84.186,4-Apr,0.52
0,Villagers,Nothing Arrived - Live from Spotify London,0TQ8ZHFhrbH9I0WRjIzOCQ,70,0.929,0.579,219093,0.415,0.0018,G,0.671,-11.599,Major,0.0397,102.713,4-Apr,0.42
0,Jakob Ogawa,All Your Love,7G7zCzvyqz39BFE7TqPM3O,66,0.293,0.568,175241,0.587,0.329,B,0.137,-8.814,Minor,0.127,174.682,4-Apr,0.491
0,Jaymes Young,Habits of My Heart - EP Version,0elXIl26ZrovBULLTrEGK6,68,0.665,0.392,210639,0.498,0.000118,A,0.34,-7.63,Minor,0.117,72.048,4-Apr,0.59
0,Fleet Foxes,Mykonos,4iaGeV4WFvP2ynbqCIyTpS,65,0.395,0.3,275307,0.452,0.000818,B,0.137,-9.298,Major,0.0305,82.988,4-Apr,0.342
0,Lord Huron,When the Night is Over,4FE9SgxcOoCNuGnaaU8TXz,66,0.0994,0.681,311227,0.419,0.15,F#,0.123,-6.156,Minor,0.0258,95.981,4-Mar,0.59
0,The Marías,I Don't Know You,4cJOLN346rtOty3UPACsao,66,0.293,0.884,209450,0.333,0.0205,A,0.103,-9.753,Minor,0.0617,118.065,4-Apr,0.587
0,Foster The People,Worst Nites,7lVoniii4QwhNjCeHij2xZ,68,0.00834,0.741,211920,0.752,0.00165,D,0.0438,-4.968,Major,0.0386,114.02,4-Apr,0.609
0,The Head and the Heart,Another Story,1JxNWpK9xTWKRPoYTIX4Qk,64,0.546,0.352,274200,0.45,0.127,F,0.283,-9.881,Major,0.0293,86.937,4-Apr,0.114
0,Omar Apollo,Ugotme,2NCBjlH7FHEG7hXcnvUaWA,67,0.454,0.782,127273,0.494,6.31E-05,C,0.134,-1.458,Major,0.0339,65.832,4-Apr,0.401
0,MARINA,How to Be a Heartbreaker,2Ow4Pmi0VOOLvbmJ8V70qo,67,0.0142,0.69,221493,0.897,0,B,0.108,-4.696,Minor,0.0506,140.05,4-Apr,0.849
0,Sir Sly,&Run,0w4m3Xp4svlIoyL94Zjlyd,64,0.0213,0.759,226587,0.651,0.000165,F,0.18,-8.317,Major,0.0565,92.023,4-Apr,0.471
0,A R I Z O N A,Freaking Out,5boqkVlc0CWhfTjksnpc1X,70,0.121,0.661,199635,0.684,0.00503,F#,0.157,-6.611,Major,0.0512,125.06,4-Apr,0.371
0,girl in red,summer depression,2zPcVDSpYNVKQ5c7jR7MXj,65,0.632,0.691,151693,0.306,0.479,A,0.108,-15.651,Major,0.0544,129.929,4-Apr,0.62
0,The Lumineers,Angela,5bodDpPolC3xlame0SVcDY,63,0.649,0.668,201786,0.563,0.000347,E,0.11,-8.23,Major,0.0305,130.366,4-Apr,0.289
0,Anna Of The North,Lovers,6q8onrzcka32nGVrnWYGBQ,65,0.479,0.599,215773,0.518,0.00435,G#,0.136,-7.902,Major,0.0333,95.031,4-Apr,0.455
0,Mac DeMarco,Freaking Out the Neighborhood,25SJaCCPiosugnlY53VhRG,66,0.0639,0.565,173889,0.832,0.0291,G#,0.386,-5.751,Minor,0.108,143.302,4-Apr,0.847
0,Phoebe Bridgers,Motion Sickness,6LxcPUqx6noURdA5qc4BAT,66,0.774,0.652,229760,0.545,0.0428,C#,0.0847,-9.021,Major,0.0358,107.019,4-Apr,0.626
0,Kiana Ledé,EX,47cQCF21TczFSmGfpd7c07,71,0.231,0.763,222387,0.537,0,A,0.109,-7.018,Minor,0.246,73.51,4-Apr,0.426
0,Lost Kings,Stuck,3esogDu1xpfphICWKjd8fp,71,0.0175,0.768,192595,0.796,1.22E-06,G,0.0736,-4.89,Minor,0.0758,104.99,4-Apr,0.564
0,Cage The Elephant,Cold Cold Cold,1Q3t9fWvHUXKsMmpD2XpUu,69,0.0178,0.549,214387,0.789,6.68E-05,F,0.059,-6.071,Major,0.0313,136.125,4-Apr,0.715
